Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/8/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Low income,LIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,52.94092178,49.58277893,49.95278168,50.93922043,51.80669022,53.0521698,54.83314133,56.8073616,57.34154129,58.44934845,60.41606903,61.98987961,61.39337921,61.25080872,61.44771957,60.7240715,60.82735825,59.88188171,60.36824036,59.01036835,57.44684982,59.27946091,58.11698151,59.12945175,60.15021133,62.95022964,63.02859116,66.88139343,67.68450928,66.91333008,69.06175232,71.89481354,76.52790833,79.7901535,82.38784027,85.26374817,87.97862244,90.34159088,94.7421875,95.39022827,95.26553345,95.42991638,96.3551712,95.6896286,96.46790314,95.09474182,96.21643066,97.08815002,98.26683044,99.3772583,100.4291611,99.42922211,96.60720825,96.98040009,97.57289124,
Liechtenstein,LIE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1752014,109.1522217,105.7547226,107.5119629,107.26577,105.5256729,105.7511215,105.4591827,104.9505005,103.8280029,,102.6609879,105.6654205,105.4910202,104.6997375,106.3297882,103.8300095,102.9136276,102.1101379,,,,
Sri Lanka,LKA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,104.458107,105.430397,95.11422729,92.36686707,86.87908936,83.76940155,83.17211151,87.80187988,110.7470703,114.0393982,118.7475815,121.9873276,122.4840393,122.33638,123.0630417,123.7492828,123.6355667,106.752182,107.1970062,108.6653214,110.3803406,113.8195496,114.77005,116.8110275,117.2302322,119.9866486,111.9660492,,107.3072281,,,102.9198227,100.614151,97.22398376,92.19753265,94.22283936,94.23316193,94.31214142,94.19402313,92.68463135,97.4528586,97.21731934,97.12139776,97.21275272,97.43305848,97.45085454,96.94116218,96.62490374,95.93438146,95.47350349,95.23387331,94.4591785,92.98464667,91.45114212,,
Lower middle income,LMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,86.31986237,56.68809128,58.51657104,61.2943306,62.19572067,63.79441071,64.73699188,67.38768768,67.61306,69.353302,71.46518707,73.08651733,75.95552063,77.68402863,78.93698883,78.91523743,79.01657104,79.16374969,81.13408661,82.66133118,83.3215332,84.45813751,85.77887726,87.98246765,89.73158264,89.70181274,90.05796814,91.00749207,90.9914093,92.00968933,93.81876373,93.07047272,93.97174072,98.35198975,99.87535095,101.0506897,101.7015228,102.2993622,101.6918564,101.3438873,101.6760712,101.638237,102.9416122,103.4690323,102.2585983,101.9405518,104.4411926,103.4673615,97.18746185,96.92070007,97.79656982,98.09905243,101.2592392,102.5096283,105.3527985,
Low & middle income,LMY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,92.7574234,76.2893219,76.97350311,79.49108124,80.20053101,82.82778168,84.88803864,86.01638794,85.51141357,86.56620026,88.02004242,89.16275024,90.99275208,92.33210754,93.72575378,94.91383362,95.26168823,95.70558929,96.32642365,96.00475311,95.36489868,95.13516998,95.02069855,95.61872101,96.20848083,95.64543152,95.59255981,97.01049042,96.35015106,97.93319702,98.64756775,98.69329834,99.02893829,100.7159195,101.3812714,101.5342407,101.5036392,102.5931015,102.8232803,102.6511765,102.4671326,102.3453369,102.949852,103.1864624,101.6944427,101.0031204,102.2673492,101.8186874,98.90422058,98.90955353,99.50653076,99.3599472,100.4298019,100.7739029,102.3465195,
Lesotho,LSO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,90.07630157,86.15735626,86.83521271,90.45110321,103.0975876,102.7821121,100.5976791,100.3766022,98.94483948,99.08070374,99.67513275,101.733078,104.9934616,104.9748764,103.466217,104.8928375,102.5136337,107.438118,108.2502594,105.9139328,103.6846619,103.6757202,101.5922775,97.06484222,98.19577026,99.26941681,97.07375336,94.85917664,95.48880768,95.25961304,108.9763718,112.8282166,116.675209,122.5453568,124.3470535,125.9381027,129.9763489,124.0280533,122.5139389,119.6203308,118.5738604,117.1815288,115.3079289,110.4930887,107.8438767,105.2172648,104.2493736,105.5592534,96.00520043,91.27873826,87.74473587,85.0366186,83.63430224,81.64122397,80.18302083,
Late-demographic dividend,LTE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,110.2704468,107.3563309,104.1564484,105.0324631,103.8238373,107.7096786,111.1422882,110.3309631,107.7930298,107.3618164,107.2228928,108.62957,109.6003876,111.5578232,113.8832016,118.2078781,120.8662567,123.6831589,122.8430634,119.8180695,117.0005722,114.4501266,113.0672302,112.0676727,111.6510773,109.9438324,109.2988892,111.6862793,108.9190826,112.7481537,112.9807968,113.7416763,112.1066971,110.4125824,108.690712,106.4674377,104.4791183,105.6516418,105.8675003,105.1619873,103.821312,103.2848969,102.947113,103.2571411,100.4227982,99.78942108,100.0172882,100.3724213,100.3522491,100.1508789,100.2512131,100.279541,100.7158813,99.96591187,100.2733994,
Lithuania,LTU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1488037,103.1041489,102.963089,103.9702911,102.8445587,102.0287476,101.1044464,99.49926758,99.9498291,100.4215012,101.2518387,101.8544083,101.8020935,101.5192871,102.1075897,102.8533783,103.467041,103.6675568,102.5570374,102.8010788,101.846077,101.9058304,102.6799469,100.5338669,
Luxembourg,LUX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.37861633,99.79139709,99.11013031,99.09789276,99.86595917,99.64002991,99.5173111,99.18161011,,98.00301361,96.29884338,98.73639679,97.72934723,97.30612946,97.4022522,97.40956879,96.73519897,97.34284973,98.33454895,98.64424896,98.47583771,99.48426056,99.06446075,99.22044373,
Latvia,LVA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4118271,104.0202713,105.0161514,105.4905777,104.8439789,104.2619934,104.2133636,103.5485992,102.9180984,102.9586029,102.2856522,101.0487137,100.3862686,99.85282135,99.39331818,99.19854736,99.36784363,99.61438751,99.98343658,99.8328476,99.74076843,99.41796875,98.46663666,97.5693512,
"Macao SAR, China",MAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4738312,106.8387604,105.1684799,105.1033325,102.8545532,100.3263397,101.56987,102.4325485,101.2600937,101.1664137,102.6764515,99.3245614,99.69058296,100.7136564,99.80246914,101.2873563,105.3259259,101.238255,96.24260355,92.78961749,89.07035176,84.96766744,86.42465753,89.81030445,
St. Martin (French part),MAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,52.37712097,53.57183838,54.16894913,55.63304901,57.77465057,62.16640854,65.89666748,69.53501892,73.20645142,76.47377777,79.217453,82.46228027,85.44037628,84.82566071,76.75112915,75.53279114,72.62970734,69.71549988,66.25769043,66.58239746,63.46025848,65.15196228,68.5381012,72.21414185,75.9329834,78.81690979,80.6688385,83.05706024,88.35527802,93.77906799,98.26734924,103.3632278,105.9743423,106.0155792,105.9147491,104.963707,105.5976563,104.3621674,104.0799103,107.16674,108.8721849,108.7737769,108.130874,107.3195192,106.0462552,105.8978087,106.8560091,108.2631281,110.0729419,112.3540375,112.9408823,116.5546487,117.5988161,116.5886503,
Monaco,MCO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,136.8324127,131.6208954,,,,,,125.2411575,,,,,120.6773605,,,,,,,,137.3354034,136.1949005,,140.916153,141.384613,142.4379272,137.4641876,132.2515259,133.0263214,132.7164612,,,,,,,,124.211937,,,,,,,,142.4199371,,,,,,,,120.5830917,
Moldova,MDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.54077921,93.60298045,93.79797047,93.76491809,107.4314098,105.7276522,104.4699766,103.6857615,103.3373889,105.0749234,106.5199755,106.7784223,106.9732454,106.6735592,107.6058378,
Madagascar,MDG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,81.44307709,85.29572296,85.42970276,83.46231842,88.73403931,91.70980835,112.6530533,115.5954437,115.6303864,122.3517685,127.4236069,123.7989731,117.9334869,111.0321121,106.1090393,,,89.73303986,90.45606232,87.31046295,88.8117981,82.81552124,80.71955109,79.65943909,77.95931244,82.10748291,,88.42208099,90.72509766,95.84742737,96.34941101,96.68768311,110.2661972,124.8967209,128.5479126,127.9192734,129.2943726,132.6192017,140.2663574,135.6731932,135.663024,136.4355926,136.4364843,137.4457867,138.8332008,134.6765925,139.1866703,132.6892982,124.9465793,126.5858038,140.2656625,132.8878178,130.5990396,132.7395836,
Maldives,MDV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,130.9429169,,139.5301208,,,,147.6922455,,,,,,120.2658234,122.7667694,125.3786087,122.301239,122.2230225,119.3565292,125.330719,126.680809,126.989769,124.4857864,121.8411331,121.1975174,119.8386993,113.9299622,112.3855972,107.5639191,105.3359299,104.5591812,102.1001655,100.3820416,97.47470925,95.76874843,96.80733945,99.00610902,98.25653239,97.14726622,96.64061541,96.8629836,97.1784453,,96.01474265,100.4779736,99.71453816,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,69.03263855,65.83338928,67.44940948,68.28067017,69.40284729,71.33985901,73.05953979,74.23416138,73.25866699,66.78739166,74.31308746,74.30269623,74.5458374,75.85585785,76.74095154,77.01734161,77.63684082,78.79245758,79.40766907,79.08486938,79.58232117,80.55155945,79.25502014,79.43849182,81.07362366,80.31197357,81.29779816,81.3034668,81.33473969,81.47348022,81.63601685,82.17237854,85.48512268,87.83557892,89.846138,90.0650177,89.3588028,90.21112823,90.2114563,90.03456879,90.82704926,89.3950119,90.34998322,89.18399811,89.13398743,88.70865631,90.11614227,89.86340332,91.0566864,91.80667877,92.20915985,92.26143646,91.51540375,93.55255127,94.6325531,
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.1183014,109.0280075,109.2200317,109.2641525,108.834549,108.5340424,108.1292725,108.72686,109.4463806,110.7221985,110.9952164,111.0588608,111.0735168,110.1092682,108.573143,106.9634323,106.3912201,105.7976074,105.1881638,105.0950394,104.5177307,103.3588104,102.0047836,101.4207535,102.2809601,
Marshall Islands,MHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4940567,,,117.1191711,102.8130875,110.8871002,105.9589615,105.2832565,101.7589493,102.1928177,102.7529678,,105.3890739,,,,106.6424964,104.8455242,,,109.1759734,108.4488875,111.7810118,108.9755051,107.109965,101.8012893,
Middle income,MIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,95.92247009,78.39073944,79.0845108,81.69373322,82.37428284,85.12992859,87.26010132,88.34165955,87.77380371,88.85756683,90.28591156,91.41259003,93.47785187,95.00177765,96.57019043,98.01690674,98.47557831,99.15268707,99.84696198,99.67614746,99.16474915,98.7587738,98.78723145,99.40540314,100.0204391,99.17093658,99.16081238,100.3890533,99.65267944,101.6319199,102.324913,102.1410294,102.053299,103.6296082,104.0229874,103.8610916,103.4970322,104.4426804,104.0720291,103.802803,103.6377487,103.4924164,104.0691223,104.4930496,102.633667,102.0818481,103.3865128,102.7056198,99.02519226,98.81986237,99.32730103,99.34632111,101.1933136,101.537117,103.3112183,
North Macedonia,MKD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.95752716,99.45713806,100.0501328,101.0867386,99.80795288,97.92899323,95.80728149,101.5757065,101.2312012,99.62653351,97.41909027,97.44863892,98.10469055,97.47779846,97.67881012,91.8012085,91.91325378,92.33379364,,92.96671295,96.97805786,95.90013885,96.88581848,,95.20240784,95.56038666,93.65384674,93.43533325,93.2624588,97.48665619,96.31317139,,
Mali,MLI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,22.56661987,23.57616997,23.89413071,24.61133957,24.44704056,25.03771973,25.68325043,26.42655945,26.88553047,26.6324501,25.21710968,24.50905991,24.14513969,23.1225605,22.48019028,21.64818001,21.42736053,21.35803032,24.58506012,24.67658043,25.15152931,26.69931984,29.93790054,32.93497849,35.42266846,38.65034103,43.11830139,46.85274887,50.9703598,52.93545151,57.45277023,61.16672897,63.11917114,66.44674683,69.79631805,72.46904755,74.72667694,76.57479858,77.82087708,78.28431945,78.66564301,75.38980485,70.87342834,71.821576,70.52097471,71.86930901,74.67337594,70.36896049,,,,,72.79723365,,
Malta,MLT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5032883,105.0439911,104.1139984,105.0630798,102.89608,102.8301163,103.0043716,103.1358337,98.13466644,102.5783081,100.9814987,100.9379807,100.8785019,100.0083084,99.92289734,99.77410889,99.47939301,99.83068085,98.99848175,98.14492035,97.91030884,97.47647858,97.70783997,,
Myanmar,MMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,86.525383,85.28318024,86.22360229,86.10272217,,86.0661087,86.81745911,88.98547363,90.64572144,92.47544861,95.46681213,100.2244492,102.0694199,103.0896683,101.2820511,102.0955734,107.2954102,106.5172272,108.021347,99.12393951,108.852562,118.0757904,119.5933609,120.6193008,114.5905533,113.2991562,107.9610291,,99.00644684,101.4131393,99.76264954,99.82933044,102.3810272,103.6973038,104.4371338,105.1695023,106.1695328,108.0622787,108.3197937,109.4901428,,,,115.4484634,,119.916153,121.7993927,120.2145691,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8276901,104.6325836,108.7551804,112.4985504,116.7955322,120.2929764,113.7672119,108.2547989,98.02922821,99.07029724,,,101.2036209,100.1745911,100.9432526,103.264473,103.651741,103.8465729,104.3996735,105.6213684,106.1096191,,
Mongolia,MNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,94.49826813,95.70404816,100.19767,100.9515305,101.4192276,102.4070816,,103.993782,101.7096481,101.1872711,101.6806717,100.4250107,100.7477188,100.4123001,99.20224762,97.4104538,98.16886902,98.32266235,100.2739182,101.1255875,100.3934937,91.36460876,79.4392395,78.58110046,84.45594025,90.40142822,89.73428345,93.09828949,96.62787628,99.792099,102.2325516,102.5813522,105.6485825,108.216423,96.10720062,98.07096863,96.47155762,98.89453888,109.4267502,121.8401031,120.5455475,115.8394201,107.6821798,99.84732183,97.81398242,97.28638187,94.4515596,95.0856823,94.13347906,92.34646016,92.02422896,93.34738484,93.06544111,92.34007894,
Northern Mariana Islands,MNP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,43.61943817,38.31523895,47.68476105,,63.09817886,,110.2770615,112.9984665,113.6055984,,104.6928711,95.43479919,87.4055481,91.88126373,91.46321106,90.32935333,72.97222137,67.72331238,67.47917938,69.08400726,65.70046997,63.69989014,64.44734192,65.38047028,65.11373138,,,62.59354019,67.80090332,73.22991943,79.61247253,83.04779816,,93.07639313,100.0580063,102.7377167,109.3215027,114.1945801,115.1038437,116.8672074,113.5990545,113.2007853,114.1188258,114.2775165,114.8283736,113.6878764,111.5661948,115.2709902,117.8606713,118.9800614,,119.1622252,,,
Mauritania,MRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,15.4851799,16.23109055,17.94178963,18.02967072,18.42104912,19.98891068,24.69499969,26.96566963,29.5295105,34.04214859,35.21567917,38.62023163,39.60055923,42.80564117,44.23778152,47.77328873,49.63286972,50.32915115,49.34006119,46.90307999,49.1724205,53.92945862,60.92192078,67.15106964,71.0072937,74.57662964,78.51261902,80.77353668,82.44991302,81.99588776,80.31732941,81.03843689,82.68070221,88.96112823,89.0759201,92.25045776,94.50872803,91.18328094,97.03356171,97.85716522,95.43596245,94.9017954,93.6377057,93.90269619,96.69936533,88.66419265,87.81730949,90.21930392,90.26719414,93.80446648,,,104.015073,105.4347633,
Mauritius,MUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.8550262,105.817009,107.213768,107.1680679,107.4327621,109.0310669,108.083519,109.4730911,111.1854172,107.334549,107.6292877,113.2890625,113.0675888,111.5720062,105.1629562,105.8461609,106.2768478,104.6270218,101.9816284,101.7595825,104.0219421,105.3249283,103.8427429,102.6214676,101.4839401,101.1090393,101.0946121,101.4510193,101.91642,102.5237503,103.1241379,102.9751663,102.7281494,102.1853638,101.8559494,102.0945663,101.5969315,100.8375702,101.1945572,100.4788666,100.5936319,100.0258538,99.36690044,97.84011649,97.15187246,97.11867166,96.7216048,96.47863212,96.44939855,95.42307607,95.00639025,99.88601959,,110.9115833,107.3478614,
Malawi,MWI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,42.46784973,49.60089874,53.97103119,59.39162827,65.15540314,66.06738281,65.24761963,63.48913956,63.86511993,67.05129242,66.87146759,70.1859436,65.83310699,60.70996094,62.30971146,62.65357971,65.1219635,64.45807648,69.59706116,72.98277283,74.35888672,87.85038757,91.83538818,99.84886932,152.6162872,149.7546539,,137.8140717,136.8237915,139.1820374,143.6117401,140.2728424,,133.7897797,131.8031006,131.4943237,128.6823273,136.0337677,133.7630768,135.9533795,136.5701149,136.6039501,140.8891508,140.7345545,139.5475932,137.8230269,139.2332335,136.723877,139.2745204,136.4361868,127.0423603,126.587759,135.9744408,139.0162587,
Malaysia,MYS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,93.00792694,,,,,101.3958969,,102.7491684,104.0632935,103.8943481,103.3948288,102.1255875,101.4972916,101.2697067,100.014801,99.71063232,,97.6758728,97.40904236,96.80280304,95.93521118,95.68884277,95.68939972,95.98165131,96.08130646,96.55222321,97.25405121,,96.3125,95.68343353,97.4562912,95.40631104,92.92662811,93.39646912,96.01820374,97.13336182,97.83673859,98.36264038,98.6990509,98.79409027,98.86978149,98.8556438,98.70425288,98.90668488,97.15563449,95.63115355,96.22196971,96.25746046,95.77615448,94.32750542,93.18001294,92.57698819,89.7872631,91.50211067,90.3595587,
North America,NAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3817825,100.6122894,100.225708,99.83924866,100.4627533,101.0868378,101.5811386,101.9853668,102.4405289,102.8398209,101.9938965,101.3264465,100.6487732,100.0911789,99.44976044,99.66107178,100.2627335,101.1180878,101.5388184,101.0225677,100.6330872,99.98890686,98.01776123,96.76181793,97.0425415,96.78018188,
Namibia,NAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,129.1448975,132.4909668,131.3478088,127.7514267,128.2794189,138.3360138,139.7081451,138.5203552,139.918335,135.4798431,132.1550751,128.6370697,123.8593063,116.8760605,113.8662567,112.325737,111.8840332,112.0141068,110.6763611,112.3627396,113.1786728,116.053627,116.2892685,116.9680099,118.1091363,119.0556371,121.1036927,122.7328135,122.7119365,124.6292828,124.1827052,125.8749323,124.5916807,124.1553459,122.3452543,121.8241967,120.3419256,119.4609558,120.7193287,
New Caledonia,NCL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,134.7205353,124.2512131,123.8018036,114.7012405,114.3408127,116.6840591,121.1532288,124.6862793,120.6220779,117.6362076,115.7613297,116.3452377,116.0122681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,11.25045967,11.70602989,12.20135021,13.05090046,13.97928047,16.07188034,17.64158058,19.07500076,19.7781105,21.62882996,22.98386955,23.07494926,22.9580307,23.00834084,22.42815018,23.80080032,24.46598053,24.23510933,25.27985954,25.96019936,26.91057968,26.22636986,26.58536911,27.53063965,27.81039047,27.89505959,28.53352928,28.69028091,30.47561073,32.14400101,35.05072021,39.00563049,42.10911179,46.04182816,47.76868057,48.25230026,50.50299835,54.22729874,57.96588898,61.59861136,65.25351006,67.15489578,68.05073833,68.69224979,70.89314239,72.84768434,74.37877193,,66.77273192,,65.86424519,66.25397191,66.88047799,64.65348153,
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,41.90579987,45.1762619,49.55099869,51.14001083,,,49.03450012,59.87886047,76.0019989,89.33972168,94.18321228,101.5642624,110.623642,110.3341217,109.0904617,102.7581406,89.57832336,85.8567276,81.84438324,79.76165009,83.1028595,82.32250214,86.74437714,91.29586029,91.53790283,87.44753265,76.79721069,,,91.58309174,95.51016235,92.52490234,93.69761658,94.8095932,95.78090668,96.30635071,96.66243744,88.06884766,79.26875305,80.30917358,79.83003998,84.68055725,85.91259003,87.83497023,84.12165801,25.56575631,78.87805176,,81.62785137,,84.37158398,83.8092556,,89.58711243,,
Nicaragua,NIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,69.59001923,71.52902985,70.50762177,71.76805878,71.01840973,72.55576324,74.62870789,73.58100891,71.57061005,77.20297241,85.83277893,,86.88189697,88.81298065,85.82633972,87.63922882,84.5438385,86.35904694,86.57837677,83.96351624,87.26711273,91.09750366,93.36976624,96.25299072,98.51502228,97.01859283,95.60214233,96.89177704,97.03742218,102.5286179,103.3387604,107.0278931,114.2177429,115.2928009,117.8091278,119.177742,123.0074081,121.6991501,121.1010284,,119.6667786,,,,,,,,,,,,,109.5363922,,
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7406769,106.9583206,108.030838,108.2013702,107.9409866,107.8399124,107.6528931,107.3482895,107.0194016,106.7503586,107.0727768,107.0482407,,,106.0594177,105.6803665,105.0394211,104.5611115,104.5789108,104.3388138,104.3784027,104.2154465,104.1565704,,
Norway,NOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.32575989,99.31546021,99.27851105,99.34580994,99.25980377,99.35830688,99.57119751,99.70825195,99.71005249,99.62551117,99.69268036,99.63052368,99.64456177,99.49542236,99.37404633,99.21894073,99.271492,99.17442322,99.08065033,98.88574982,98.97319031,98.96675873,98.61044312,98.54392242,
Nepal,NPL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,25.1964798,,,,,,,,,,,68.37992096,70.93414307,76.34681702,80.03656769,80.68672943,80.60709381,82.61784363,87.02104187,101.5765228,109.2247314,109.9774399,112.6021881,111.6822128,112.3856812,112.0789185,115.6083679,113.2125931,,111.5782166,114.3461685,106.7021408,110.7021408,109.9786301,112.8339767,113.6567001,128.3646851,130.2246399,128.8837738,141.3236847,147.0865349,151.5504836,149.3605572,145.7261051,143.0022221,143.5720109,139.1776869,135.3461763,,137.4337616,121.9035721,119.9763295,121.2348043,126.5536777,124.6218988,128.5587465
Nauru,NRU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,76.7857132,88.37365723,89.74359131,93.73737335,,,,,,,,,,,123.8054581,,,,,,,,,,,,,101.0328064,,98.57319641,101.2515564,97.81387329,86.4779892,98.90039063,121.3663788,96.9380722,88.72126007,92.88889313,,,,98.78787994,,109.6594925,99.0801577,112.507782,,,104.7995529,102.2577133,,101.3903732,109.8983421,99.56686503,94.40133089
New Zealand,NZL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.77342224,99.1831665,99.50614929,99.95288849,99.66745758,99.8288269,99.59684753,99.46148682,99.32671356,99.06371307,99.03153992,99.07273102,98.88314056,98.87628937,98.65144348,98.53813934,98.58374786,98.48043823,98.55297089,98.2542038,97.53652954,97.91694641,96.55725098,96.86705017,96.69486237,
OECD members,OED,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0810928,103.8628769,103.7783737,103.6996994,103.7530212,104.2122498,104.5336533,104.5634918,104.8143997,104.9626083,104.7737885,104.5195999,104.2146606,103.8894272,104.2216797,103.3280029,102.9034195,102.8402176,102.4178772,102.2688599,102.3201981,101.7192383,101.0083466,100.4408569,100.7527771,100.6723633,
Oman,OMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,3.118000031,13.16899014,20.0971508,27.84506035,36.75616837,39.53308105,43.45956039,47.0697403,49.83703995,51.17258835,53.8096199,56.95787811,62.22446823,68.1754303,74.23013306,78.08873749,81.14035797,82.86952209,84.2019577,85.02715302,86.54341888,88.37153625,90.15711212,90.68022919,90.54573059,90.86685181,91.39663696,91.22641754,91.5138092,92.62246704,93.13005829,92.9911499,96.49819946,,96.95397186,95.92301178,93.54714203,91.81596375,100.9697876,,111.1403143,103.3703017,105.9444199,105.6787262,104.035347,103.3131714,101.8329422,101.0799026,97.73505155,90.63672798,89.19802942,89.24557144,,94.72041321,
